id,carat,cut,color,clarity,depth,table,x,y,z,price
9672,1.24,Very Good,E,VS1,62.0,58.0,6.9,6.96,4.3,10185
24483,1.04,Ideal,G,VS2,62.5,57.0,6.49,6.46,4.05,6709
6335,1.71,Ideal,D,SI1,60.3,60.0,7.69,7.77,4.66,16575
15742,0.96,Premium,I,VS2,60.6,60.0,6.47,6.4,3.9,3808
18864,0.72,Premium,J,VVS1,61.4,61.0,5.77,5.7,3.52,2203
14658,1.0,Very Good,I,SI1,63.3,58.0,6.34,6.3,4.0,4200
8848,0.36,Ideal,G,SI1,,55.0,4.59,4.54,2.86,689
4077,1.02,Premium,G,SI2,62.5,59.0,6.42,6.37,4.0,4370
10257,0.35,Premium,I,VS1,61.8,58.0,4.53,4.5,2.79,709
14167,0.42,Ideal,G,VS1,62.7,54.0,4.8,4.83,3.02,921
12657,0.7,Very Good,H,SI1,63.0,55.0,5.59,5.64,3.54,2048
26849,1.22,Very Good,H,VS1,,59.0,6.91,6.85,4.29,7673
6596,0.9,Premium,H,I1,58.8,62.0,6.32,6.26,3.7,1599
20562,0.9,Premium,G,SI1,60.6,61.0,6.21,6.16,3.75,3774
21971,1.02,Good,J,SI2,62.2,61.0,6.41,6.48,4.01,3639
2751,0.33,Very Good,G,VVS2,60.0,63.0,4.49,4.45,2.68,965
2554,0.75,Good,E,SI1,58.3,60.0,5.94,5.99,3.48,2923
5944,0.92,Premium,H,VS2,62.4,60.0,6.24,6.16,3.87,4451
24792,0.54,Premium,G,SI2,61.4,59.0,5.21,5.24,3.21,1090
7150,0.7,Very Good,F,VS2,61.7,63.0,5.64,5.61,3.47,2762
22348,0.34,Very Good,D,VS2,60.0,59.0,4.5,4.56,2.72,730
3965,0.71,Very Good,H,VS2,59.2,63.0,5.81,5.85,3.45,2428
985,0.3,Very Good,D,SI1,61.0,61.0,4.27,4.29,2.61,552
7357,0.54,Ideal,G,VS1,62.0,53.9,5.22,5.24,3.24,1745
26468,1.01,Ideal,G,VS2,59.6,59.0,6.52,6.57,3.9,6295
24313,1.5,Good,J,VS2,63.6,58.0,7.23,7.2,4.59,7308
16041,0.31,Good,H,VS2,63.2,58.0,4.31,4.33,2.73,489
3508,0.5,Very Good,F,SI1,61.4,57.0,5.08,5.12,3.13,1295
15884,0.34,Ideal,F,SI1,61.1,56.0,4.52,4.55,2.77,537
24810,0.47,Ideal,D,VVS1,61.9,54.0,4.98,5.0,3.09,2378
7600,0.9,Premium,H,VVS2,62.4,58.0,6.15,6.12,3.83,4657
5913,1.03,Premium,F,VVS1,59.7,60.0,6.63,6.57,3.94,10546
13573,1.25,Premium,I,VS2,61.0,59.0,6.98,6.89,4.23,6084
20610,0.31,Premium,F,VS2,60.7,61.0,4.4,4.36,2.66,749
26236,2.5,Ideal,J,SI2,60.7,55.0,8.8,8.66,5.3,15990
22157,1.0,Premium,E,VS2,63.0,58.0,6.25,6.22,3.93,7168
18063,0.71,Ideal,F,VS1,61.3,56.0,5.76,5.78,3.53,3480
12297,0.23,Very Good,D,VVS2,59.6,61.0,3.99,4.03,2.39,499
12123,0.31,Good,G,VS2,63.1,56.0,4.31,4.37,2.74,544
21760,1.0,Good,D,SI2,57.8,58.0,6.61,6.55,3.8,4295
18763,0.5,Premium,E,SI1,63.0,58.0,5.08,5.04,3.19,1415
11401,0.41,Ideal,F,VVS1,61.7,57.0,4.8,4.77,2.95,1356
10604,0.91,Premium,F,SI2,59.8,58.0,6.29,6.26,3.75,2564
11270,0.9,Very Good,G,SI1,63.3,56.0,6.08,6.11,3.86,3752
9064,0.3,Ideal,F,VS2,60.3,57.0,4.34,4.39,2.63,568
18191,0.72,Ideal,D,VS2,62.1,57.0,5.69,5.75,3.55,3179
3774,1.74,Premium,G,VS1,61.7,58.0,7.78,7.69,4.77,17904
21829,0.34,Ideal,F,VS1,62.1,57.0,4.53,4.49,2.8,956
24982,1.13,Premium,F,SI2,58.3,61.0,6.88,6.78,3.98,4025
16004,0.7,Good,G,SI1,64.6,59.0,5.49,5.54,3.56,2137
7117,2.19,Premium,J,SI2,61.8,60.0,8.35,8.25,5.13,13355
7460,0.9,Very Good,H,VS1,62.7,56.0,6.15,6.2,3.87,3964
14857,0.9,Premium,E,SI1,61.9,58.0,6.17,6.1,3.8,4209
21489,2.03,Ideal,H,SI2,61.6,55.0,8.18,8.12,5.02,16642
1521,0.51,Very Good,E,SI1,62.9,57.0,5.06,5.11,3.2,1304
14451,1.05,Premium,D,SI2,58.9,58.0,6.74,6.67,3.95,5134
14914,1.2,Good,E,SI2,63.3,55.0,6.73,6.77,4.27,5544
8499,1.56,Very Good,J,SI2,61.4,58.0,7.4,7.45,4.56,6662
24397,0.31,Ideal,D,SI1,62.0,56.0,4.39,4.35,2.71,684
5119,0.52,Ideal,D,SI1,60.0,56.0,5.19,5.24,3.13,1600
4087,2.02,Very Good,J,VS2,61.5,59.0,8.06,8.13,4.98,13564
14114,2.0,Ideal,I,SI2,59.8,55.0,8.28,8.18,4.92,11255
23254,0.31,Ideal,G,IF,62.6,53.0,4.36,4.39,2.74,891
5111,0.36,Good,D,SI1,63.4,57.0,4.55,4.57,2.89,663
18279,0.41,Ideal,E,SI1,62.6,57.0,4.73,4.72,2.96,969
25324,2.01,Ideal,F,SI2,62.2,56.0,8.05,8.08,5.02,17078
14344,0.72,Ideal,F,SI1,61.5,56.0,5.72,5.79,3.54,2870
8416,0.51,Ideal,D,I1,62.1,56.0,5.15,5.06,3.17,1071
10249,0.42,Very Good,F,VVS1,63.0,59.0,4.75,4.81,3.01,1154
12498,0.93,Very Good,D,SI1,60.8,60.0,6.24,6.3,3.81,3880
19799,0.7,Very Good,E,VS1,63.4,56.0,5.6,5.63,3.56,3107
13979,0.56,Very Good,H,SI2,59.5,57.0,5.4,5.43,3.22,1144
14713,1.2,Ideal,D,VS2,61.4,56.0,6.88,6.79,4.2,9935
9514,0.3,Ideal,E,VVS1,61.1,56.0,4.38,4.36,2.67,982
5943,1.7,Very Good,I,VS2,63.0,58.0,7.52,7.65,4.78,10935
23405,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,3854
3211,1.03,Ideal,D,SI1,61.0,57.0,6.48,6.53,3.97,5804
17355,0.57,Ideal,E,VS2,62.1,55.0,5.37,5.33,3.32,1778
3084,0.3,Very Good,H,VVS1,62.6,60.0,4.21,4.26,2.65,684
25191,0.74,Very Good,F,SI1,61.5,58.0,5.82,5.85,3.59,2583
14311,0.92,Good,F,SI2,64.2,58.0,6.11,6.14,3.93,3340
23603,0.31,Ideal,D,VS2,61.9,56.0,4.38,4.37,2.71,942
14141,0.28,Very Good,D,VVS1,60.4,59.0,4.23,4.25,2.56,642
3175,0.35,Ideal,G,IF,61.3,56.0,4.51,4.53,2.77,910
25349,0.3,Premium,I,VVS1,62.6,60.0,4.28,4.25,2.67,709
1902,0.53,Very Good,F,SI1,62.9,57.0,5.15,5.18,3.25,1268
25820,0.3,Ideal,E,VVS1,60.1,57.0,4.38,4.41,2.64,895
441,2.01,Very Good,J,SI1,59.3,62.0,8.15,8.2,4.85,12257
4758,1.0,Very Good,F,VS2,61.1,60.0,6.4,6.46,3.93,7343
25049,0.56,Ideal,J,VS2,61.7,54.0,5.31,5.36,3.29,1094
8914,1.59,Premium,E,SI1,58.8,59.0,7.69,7.61,4.5,9705
5355,0.3,Ideal,D,VVS2,61.7,57.0,4.3,4.32,2.66,1041
21720,1.0,Very Good,E,SI2,63.5,54.0,6.41,6.35,4.05,4480
2043,1.01,Very Good,G,VVS2,62.1,63.0,6.38,6.31,3.94,6371
15444,0.72,Very Good,F,VVS2,63.4,56.0,5.68,5.71,3.61,3338
22309,0.52,Ideal,G,VVS2,61.6,56.0,5.18,5.15,3.18,1878
19921,0.4,Premium,G,SI1,59.3,59.0,4.8,4.82,2.85,702
23184,1.51,Very Good,I,VS1,61.8,63.0,7.28,7.34,4.52,9467
24522,0.71,Ideal,G,VS2,62.4,57.0,5.69,5.66,3.54,2515
25047,1.02,Very Good,G,VS2,63.4,59.0,6.32,6.3,4.0,6169
17927,1.0,Premium,G,SI2,61.8,59.0,6.38,6.33,3.93,4368
1368,0.51,Very Good,E,SI1,63.0,58.0,4.99,5.08,3.17,1330
1253,1.21,Premium,H,SI1,59.8,58.0,6.95,6.9,4.14,6573
6929,0.3,Ideal,D,VS2,62.2,54.0,4.28,4.31,2.67,710
747,0.3,Premium,I,VS1,61.7,59.0,4.3,4.26,2.64,608
3475,1.52,Ideal,I,VS2,62.1,59.0,7.3,7.35,4.55,9465
7004,0.3,Premium,D,SI1,62.4,60.0,4.23,4.26,2.65,552
26389,0.71,Good,I,SI1,62.6,63.0,5.54,5.61,3.49,1788
19428,0.31,Ideal,H,VVS1,62.2,54.0,4.36,4.39,2.72,707
3169,0.51,Ideal,D,VS1,61.7,54.0,5.12,5.15,3.17,1752
26605,1.02,Ideal,H,SI2,58.8,57.0,6.61,6.55,3.87,3142
2505,0.79,Premium,H,VVS2,62.6,58.0,5.96,5.9,3.71,2827
21782,1.01,Good,F,VS2,63.3,55.0,6.32,6.39,4.02,5731
4030,0.56,Ideal,F,SI2,61.9,55.0,5.27,5.31,3.28,1212
4280,0.34,Ideal,G,VS2,61.3,55.0,4.51,4.49,2.76,765
13154,0.91,Ideal,H,VS2,62.4,56.0,6.2,6.14,3.85,4678
14708,0.59,Ideal,G,VVS1,61.5,57.0,5.4,5.46,3.34,2166
3758,0.4,Very Good,G,SI1,61.9,55.0,4.71,4.75,2.93,682
16012,0.38,Ideal,E,VVS1,62.4,56.0,4.64,4.67,2.9,1267
21026,0.53,Ideal,D,VS2,60.8,56.0,5.24,5.27,3.2,2067
2045,0.28,Very Good,D,VS1,62.4,56.0,4.15,4.18,2.6,514
923,1.01,Ideal,D,SI1,63.0,56.0,6.36,6.41,4.02,6579
19086,0.32,Ideal,E,VVS1,62.3,54.0,4.37,4.4,2.73,917
8870,0.3,Ideal,G,VVS1,61.5,55.0,4.33,4.35,2.67,764
12471,0.35,Ideal,D,SI1,61.6,55.0,4.53,4.56,2.8,644
3341,1.52,Premium,D,SI2,59.1,58.0,7.48,7.45,4.41,9959
15939,1.51,Good,I,VS2,62.9,57.0,7.23,7.27,4.56,8720
16571,0.73,Premium,G,VS2,61.4,59.0,5.83,5.76,3.56,2770
6328,1.1,Ideal,G,VS2,60.9,56.0,6.68,6.79,4.1,6939
300,1.65,Ideal,J,SI1,62.5,56.0,7.59,7.54,4.73,8334
17420,1.31,Very Good,J,SI2,61.8,59.0,6.96,7.02,4.32,5100
21411,1.51,Premium,G,VS1,63.0,59.0,7.24,7.19,4.55,12085
20006,0.28,Ideal,H,IF,62.0,56.0,4.2,4.23,2.61,586
16377,2.0,Premium,I,VS2,61.8,56.0,8.11,8.04,4.99,17716
8861,1.5,Premium,G,SI2,61.8,59.0,7.29,7.21,4.48,9072
12862,0.41,Good,G,SI2,63.4,58.0,4.7,4.73,2.99,611
2754,0.7,Good,H,VVS2,62.1,64.0,5.62,5.65,3.5,2767
21007,0.9,Very Good,G,SI2,62.1,58.0,6.08,6.13,3.79,3303
3264,1.1,Premium,G,VS2,60.2,58.0,6.71,6.75,4.05,6534
26178,1.36,Very Good,D,SI1,59.5,61.0,7.21,7.24,4.3,9874
1827,0.41,Very Good,E,VVS2,61.6,60.0,4.75,4.77,2.93,1249
19231,0.39,Ideal,F,VS1,62.2,56.0,4.63,4.7,2.9,958
7712,0.73,Premium,D,VS1,60.0,58.0,5.86,5.9,3.53,3620
14109,2.09,Ideal,I,SI2,61.2,57.0,8.19,8.27,5.04,13807
13177,0.3,Ideal,I,VVS2,62.8,57.0,4.26,4.28,2.68,507
19633,0.72,Ideal,F,VS2,62.6,56.0,5.75,5.72,3.59,2956
1075,0.38,Very Good,D,VVS2,63.8,57.0,4.57,4.61,2.93,1030
18376,0.4,Ideal,E,SI1,62.5,57.0,4.74,4.7,2.95,907
17662,0.3,Ideal,G,SI2,62.5,56.0,4.28,4.3,2.68,382
22684,1.05,Ideal,F,VVS2,62.1,54.0,6.55,6.52,4.06,9257
389,0.42,Ideal,E,SI1,62.1,55.0,4.81,4.79,2.98,953
15045,0.9,Very Good,F,SI1,59.8,54.0,6.25,6.32,3.76,4054
5888,0.31,Premium,I,VS1,62.6,59.0,4.29,4.33,2.7,489
9226,0.33,Ideal,D,VVS2,61.1,56.0,4.46,4.44,2.72,1021
14588,0.35,Premium,E,SI1,59.7,60.0,4.58,4.53,2.72,788
3327,0.44,Ideal,I,VVS2,61.1,57.0,4.91,4.95,3.01,957
1107,0.42,Very Good,D,SI2,62.9,55.0,4.78,4.82,3.02,656
23725,0.36,Premium,E,VS1,61.3,58.0,4.56,4.58,2.8,852
5173,0.24,Ideal,H,IF,61.8,54.0,3.99,4.03,2.47,504
3150,1.59,Premium,J,VS2,62.6,59.0,7.45,7.43,4.66,7953
15300,1.04,Very Good,H,SI1,62.8,57.0,6.44,6.48,4.06,4564
20292,0.25,Good,E,VVS2,58.0,65.0,4.13,4.18,2.41,476
8029,0.9,Very Good,E,VVS2,62.0,55.0,6.08,6.17,3.8,6466
9468,1.13,Premium,D,SI2,62.0,58.0,6.64,6.68,4.13,5280
7480,0.34,Premium,E,VS2,61.0,59.0,4.48,4.51,2.74,745
16725,0.31,Ideal,F,VS1,61.1,57.0,4.34,4.36,2.66,729
17821,0.93,Very Good,I,VS2,63.1,58.0,6.19,6.21,3.91,3766
11191,0.33,Ideal,E,VS2,61.8,55.0,4.45,4.48,2.76,723
6247,0.3,Premium,G,VS1,61.8,59.0,4.37,4.34,2.69,776
15726,1.09,Very Good,H,SI1,60.6,60.0,6.61,6.68,4.03,5131
16263,0.41,Premium,E,SI2,62.8,58.0,4.73,4.69,2.96,818
12226,0.5,Premium,E,VS2,62.6,60.0,5.03,5.0,3.14,1629
11149,0.71,Good,I,VVS1,63.8,56.0,5.7,5.65,3.62,2572
19653,2.03,Good,G,SI2,62.7,65.0,8.17,7.92,5.06,13621
6744,0.62,Ideal,G,IF,61.8,56.0,5.45,5.48,3.38,3310
20400,1.77,Ideal,D,SI2,60.9,53.0,7.92,7.85,4.8,10051
1404,1.05,Ideal,H,VS2,61.7,57.0,6.55,6.52,4.03,5833
11736,0.6,Good,G,SI1,65.3,56.0,5.21,5.26,3.42,1350
15947,0.32,Very Good,G,SI2,62.4,59.0,4.35,4.4,2.73,421
18203,1.0,Ideal,F,SI2,61.8,57.0,6.36,6.45,3.96,4197
26614,0.5,Ideal,H,VS2,61.2,56.0,5.18,5.14,3.16,1332
17330,0.4,Ideal,F,VVS2,62.8,56.0,4.73,4.69,2.96,1163
12306,0.72,Very Good,E,SI1,62.1,57.0,5.69,5.75,3.55,2578
9946,0.44,Ideal,E,VS2,61.5,56.0,4.92,4.9,3.02,1073
11994,0.3,Ideal,G,VVS1,61.7,57.0,4.32,4.3,2.66,1013
24420,0.42,Ideal,I,SI1,,55.0,4.81,4.83,2.98,833
8102,0.56,Ideal,D,VS2,61.9,57.0,5.3,5.26,3.27,2066
8339,0.54,Ideal,D,SI1,62.6,55.0,5.19,5.23,3.26,1595
25845,0.42,Ideal,F,SI1,61.9,54.0,4.87,4.83,3.0,838
4633,0.9,Premium,D,SI2,58.8,59.0,6.28,6.24,3.68,3579
15652,0.33,Premium,G,VS2,60.0,58.0,4.49,4.47,2.69,743
22527,0.57,Very Good,J,SI2,59.9,60.0,5.36,5.43,3.23,1235
3650,0.3,Ideal,G,VVS2,61.4,57.0,4.29,4.31,2.64,665
3542,0.32,Premium,J,VS1,61.9,58.0,4.39,4.33,2.7,540
17878,1.54,Very Good,G,SI1,61.3,59.0,7.38,7.41,4.53,10036
14047,0.79,Ideal,I,VVS2,61.7,56.0,5.94,5.95,3.67,4092
23521,0.9,Premium,E,SI1,60.8,59.0,6.19,6.24,3.78,4463
17429,0.51,Ideal,E,SI1,61.4,56.0,5.15,5.17,3.17,1377
11287,0.23,Ideal,E,VVS2,62.8,57.0,3.91,3.96,2.47,530
3753,0.72,Ideal,G,VVS2,61.3,56.0,5.76,5.8,3.54,3352
4469,0.32,Very Good,D,SI1,63.2,54.0,4.38,4.36,2.76,756
26259,1.06,Premium,D,SI2,59.8,61.0,6.63,6.58,3.95,4483
20365,0.35,Ideal,I,VVS1,61.8,55.0,4.53,4.56,2.81,627
15186,1.01,Premium,F,VS2,62.1,60.0,6.36,6.43,3.97,5988
11577,0.31,Ideal,E,VVS1,61.7,56.0,4.36,4.33,2.68,988
4525,1.03,Good,J,SI1,63.6,57.0,6.38,6.29,4.03,2855
8318,0.78,Premium,I,VS2,,58.0,5.89,5.82,3.68,2646
24921,0.43,Ideal,D,VS1,61.6,56.0,4.85,4.86,2.99,1207
19631,1.21,Premium,I,VS2,62.2,59.0,6.79,6.85,4.24,5502
10658,2.07,Premium,H,SI1,61.2,60.0,8.2,8.12,4.99,14476
16013,0.39,Very Good,G,VS2,63.3,57.0,4.65,4.61,2.93,1009
22909,0.52,Ideal,E,VS2,61.0,55.0,5.2,5.26,3.19,1651
19608,0.58,Ideal,G,IF,60.9,57.0,5.39,5.46,3.3,2508
5823,0.36,Ideal,I,VS2,61.8,55.0,4.61,4.58,2.84,648
15249,0.33,Premium,E,SI1,60.9,58.0,4.5,4.46,2.73,743
19701,1.7,Premium,H,SI1,62.5,60.0,7.54,7.49,4.7,11709
20537,2.01,Good,H,SI1,56.7,58.0,8.31,8.36,4.73,13929
17335,1.25,Ideal,D,VS1,61.7,56.0,6.92,7.01,4.3,10441
14992,0.71,Very Good,E,VS1,,60.0,5.65,5.71,3.53,3192
19788,1.03,Ideal,D,SI2,61.2,57.0,6.59,6.51,4.01,4764
14788,0.54,Ideal,F,SI2,60.8,56.0,5.26,5.34,3.22,1235
13851,1.01,Very Good,H,VS1,63.0,55.0,6.35,6.41,4.02,5055
5560,0.71,Ideal,I,VVS2,61.4,58.0,5.7,5.76,3.52,2559
26580,1.04,Premium,H,SI1,62.6,59.0,6.47,6.43,4.04,4980
21673,0.53,Good,G,VS2,63.4,58.0,5.13,5.16,3.26,1395
7961,0.5,Very Good,G,SI1,62.8,61.0,4.99,5.01,3.14,1197
25284,0.63,Ideal,G,SI1,61.7,54.0,5.52,5.56,3.42,1628
22302,0.7,Good,E,VS1,59.4,61.0,5.79,5.83,3.45,3063
15902,0.51,Ideal,D,VS2,61.0,57.0,5.18,5.15,3.15,1832
8985,1.09,Very Good,H,SI1,62.5,57.0,6.49,6.54,4.07,5950
15965,1.14,Very Good,D,SI1,60.2,60.0,6.7,6.85,4.08,7106
8419,0.41,Ideal,D,SI2,62.6,57.0,4.77,4.72,2.97,841
21458,0.5,Good,H,VVS2,61.9,64.3,5.01,5.03,3.11,1362
21966,1.7,Ideal,G,VS2,61.3,57.0,7.67,7.6,4.68,15941
23203,1.17,Ideal,G,VS2,62.2,57.0,6.75,6.72,4.19,6321
13960,0.3,Very Good,E,VVS2,61.4,60.0,4.25,4.28,2.62,789
20738,0.3,Ideal,G,VVS1,61.7,55.0,4.31,4.35,2.67,747
737,1.57,Ideal,G,SI1,61.7,55.0,7.51,7.44,4.61,8752
18979,1.0,Fair,G,SI2,68.3,54.0,6.21,6.12,4.2,3142
3600,0.75,Fair,J,VS2,59.1,66.0,5.99,5.82,3.49,1944
16533,1.01,Ideal,F,SI2,62.7,57.0,6.37,6.43,4.01,3945
12927,0.54,Ideal,G,VVS1,62.2,56.0,5.2,5.22,3.24,2123
15593,0.6,Ideal,G,VS2,62.1,57.0,5.43,5.36,3.35,1746
21300,0.3,Ideal,D,VS1,62.0,57.0,4.27,4.31,2.66,720
26551,1.11,Ideal,G,VS1,61.4,57.0,6.68,6.65,4.09,8112
558,1.25,Premium,F,VS2,61.5,60.0,6.93,6.89,4.25,8840
21216,1.22,Premium,I,VS2,62.3,59.0,6.79,6.83,4.24,5832
8321,0.24,Ideal,H,VVS1,62.4,56.0,3.99,4.03,2.5,449
12127,0.57,Premium,H,SI1,61.6,58.0,5.37,5.34,3.3,1247
1901,1.2,Premium,G,VS2,59.6,58.0,6.94,6.89,4.12,7258
3092,0.3,Very Good,D,VVS2,63.5,58.0,4.31,4.23,2.71,1010
26612,1.11,Ideal,G,SI1,61.9,57.0,6.63,6.66,4.11,5408
14197,0.71,Very Good,E,SI1,61.9,56.0,5.68,5.72,3.53,2455
18562,0.6,Ideal,H,VS1,61.3,55.0,5.47,5.49,3.36,2250
26760,0.73,Very Good,H,VS2,61.3,60.0,5.72,5.79,3.53,2430
16068,0.4,Very Good,D,VS2,60.5,58.0,4.76,4.82,2.9,720
10182,0.57,Ideal,F,VS2,60.8,57.0,5.34,5.37,3.25,1869
5602,0.34,Good,G,SI1,63.4,57.0,4.42,4.45,2.81,507
12740,0.41,Ideal,G,VS1,61.5,56.0,4.79,4.77,2.94,961
23770,0.35,Premium,E,VS2,59.5,58.0,4.62,4.59,2.74,984
13518,0.5,Very Good,E,VS2,63.4,58.0,5.08,5.05,3.21,1583
8438,1.51,Very Good,G,VVS2,62.6,59.0,7.26,7.3,4.56,15110
10608,0.31,Ideal,F,VVS1,62.0,54.0,4.36,4.38,2.71,840
14617,1.06,Ideal,G,VS2,61.3,57.0,6.56,6.58,4.03,6809
544,0.38,Very Good,D,SI1,58.9,61.0,4.75,4.79,2.81,733
21639,0.73,Ideal,E,VVS2,61.6,55.0,5.8,5.83,3.58,3535
26676,0.41,Premium,F,VVS1,61.3,59.0,4.79,4.73,2.92,1356
5107,1.3,Ideal,D,SI1,61.8,56.0,6.93,6.96,4.29,9242
9864,0.67,Ideal,H,SI1,62.1,54.0,5.61,5.66,3.5,1550
1420,0.57,Good,H,SI1,,54.0,5.28,5.3,3.34,1218
11004,0.41,Ideal,G,IF,61.7,56.0,4.8,4.77,2.95,1431
3020,0.31,Good,E,VS1,59.0,63.0,4.44,4.47,2.63,600
7318,0.51,Premium,G,VS2,61.2,60.0,5.17,5.12,3.15,1546
23373,1.51,Premium,H,VS1,61.0,60.0,7.34,7.29,4.46,11263
11884,0.27,Very Good,E,VVS1,62.4,55.0,4.18,4.22,2.62,591
440,1.04,Premium,F,VVS2,59.2,58.0,6.68,6.66,3.95,8722
2686,1.01,Very Good,E,VS1,62.9,60.0,6.33,6.43,4.01,7332
16852,1.01,Fair,I,VS1,64.9,56.0,6.29,6.2,4.07,3801
12432,0.33,Ideal,G,IF,61.0,55.0,4.49,4.52,2.75,946
16452,1.01,Premium,H,SI1,58.2,62.0,6.54,6.48,3.78,4191
20090,0.9,Very Good,I,SI2,60.9,63.0,6.21,6.13,3.76,2704
19230,0.32,Ideal,F,VS2,61.9,55.0,4.45,4.41,2.74,773
9442,1.11,Ideal,H,VVS2,61.4,57.0,6.63,6.67,4.08,6837
25394,1.0,Very Good,G,SI2,58.2,63.0,6.53,6.49,3.79,3427
276,0.53,Very Good,J,VS2,60.9,59.0,5.2,5.27,3.19,1023
11313,0.43,Good,F,VS1,57.9,61.0,4.99,5.03,2.9,931
20218,1.58,Premium,G,VS1,62.4,60.0,7.46,7.38,4.63,14451
3775,0.3,Ideal,G,VS2,61.8,54.0,4.34,4.37,2.69,545
20294,1.24,Very Good,I,VS1,61.4,63.0,6.89,6.88,4.23,5444
5516,1.01,Premium,F,VS1,62.6,58.0,6.48,6.37,4.02,6176
5556,1.01,Premium,G,SI1,62.9,61.0,6.35,6.33,3.99,5273
6251,0.73,Ideal,G,SI1,60.9,57.0,5.81,5.85,3.55,3089
24507,0.33,Ideal,D,VS1,61.0,56.0,4.47,4.45,2.72,1077
11551,0.52,Very Good,D,SI1,63.3,58.0,5.15,5.12,3.25,1605
26624,0.51,Ideal,D,VS2,62.7,55.0,5.12,5.09,3.2,1882
1365,0.4,Very Good,E,VS1,61.8,56.0,4.74,4.77,2.94,1053
8841,0.72,Ideal,E,SI1,60.8,57.0,5.77,5.8,3.52,3409
11224,0.3,Premium,H,SI1,62.2,60.0,4.28,4.24,2.65,540
18676,1.0,Very Good,F,VS2,63.3,55.0,6.34,6.29,4.0,6382
16175,0.7,Premium,F,VS2,62.0,56.0,5.72,5.67,3.53,2573
8683,0.75,Premium,F,SI2,62.2,58.0,5.87,5.8,3.57,2501
25849,0.3,Ideal,H,VVS2,62.2,57.0,4.26,4.29,2.66,590
143,0.41,Premium,E,VS1,62.3,59.0,4.74,4.76,2.96,1079
3582,2.23,Very Good,J,SI2,60.5,61.0,8.4,8.47,5.1,12655
2772,1.0,Good,G,SI1,62.2,62.0,6.34,6.39,3.96,4416
1480,0.71,Premium,D,SI1,61.3,58.0,5.73,5.75,3.52,2797
17794,0.44,Premium,G,SI1,61.1,59.0,4.9,4.86,2.98,990
17827,1.21,Very Good,H,SI2,62.1,60.0,6.77,6.82,4.22,5190
3055,0.32,Ideal,F,VS1,61.9,57.0,4.38,4.41,2.72,716
21231,1.0,Good,H,SI1,56.8,65.0,6.61,6.49,3.72,4138
7280,0.82,Premium,F,SI2,59.7,57.0,6.14,6.12,3.66,2867
14854,0.27,Very Good,E,VS2,63.0,57.0,4.12,4.16,2.61,470
11215,0.28,Very Good,H,VS2,61.4,57.0,4.21,4.23,2.59,376
5212,1.22,Ideal,F,SI1,62.8,55.0,6.87,6.79,4.29,6456
7181,2.1,Premium,I,SI1,59.9,61.0,8.34,8.26,4.97,15615
5236,0.27,Very Good,H,VVS2,62.1,57.0,4.1,4.15,2.56,486
8885,1.95,Premium,H,I1,60.3,59.0,8.1,8.05,4.87,5045
21812,1.18,Premium,G,VVS2,58.2,62.0,6.92,6.89,4.02,9188
6944,0.78,Very Good,E,SI1,63.4,56.0,5.84,5.9,3.72,2565
24710,0.96,Fair,G,SI2,66.8,61.0,6.15,6.04,4.07,2539
1696,1.26,Ideal,H,VS1,60.9,57.0,6.97,6.99,4.25,8238
8098,1.28,Premium,G,VS2,61.4,58.0,7.0,6.92,4.27,8458
26394,0.3,Premium,G,SI2,58.1,61.0,4.47,4.41,2.58,506
10404,1.33,Ideal,J,VS1,61.3,57.0,7.08,7.11,4.35,5852
12971,0.37,Premium,D,SI1,61.9,59.0,4.62,4.65,2.87,681
2498,1.56,Very Good,H,SI2,58.7,63.0,7.73,7.55,4.49,7583
12193,0.35,Premium,H,VVS1,60.1,62.0,4.57,4.52,2.73,956
5763,0.36,Ideal,D,SI1,60.3,56.0,4.61,4.65,2.79,663
10720,1.01,Very Good,G,VS2,63.1,59.0,6.4,6.37,4.03,6108
24734,0.78,Premium,F,SI1,62.3,57.0,5.86,5.85,3.65,2469
1553,0.57,Ideal,E,VS2,61.9,57.0,5.29,5.31,3.28,1851
24895,0.7,Ideal,G,VS1,61.9,55.0,5.67,5.71,3.52,3384
15283,0.35,Ideal,E,VS2,62.1,56.0,4.53,4.52,2.81,984
1013,0.34,Ideal,G,VS1,62.0,55.0,4.47,4.5,2.78,681
11261,0.23,Very Good,E,VVS2,61.1,58.0,3.95,4.01,2.43,465
12701,0.32,Ideal,G,VVS1,62.2,55.0,4.38,4.4,2.73,842
403,0.52,Very Good,G,SI1,61.7,57.0,5.13,5.16,3.17,1311
15787,1.6,Ideal,F,VS2,62.0,55.0,7.49,7.54,4.66,18421
8018,1.03,Ideal,E,SI1,62.0,57.0,6.47,6.44,4.0,5330
4325,0.23,Very Good,F,VVS2,61.3,60.0,3.98,4.01,2.45,465
5737,0.41,Ideal,H,IF,62.1,56.0,4.76,4.74,2.95,1243
7960,0.36,Ideal,D,VS2,61.8,56.0,4.56,4.6,2.83,852
22793,1.01,Premium,I,SI1,60.8,61.0,6.47,6.43,3.92,4525
6295,1.0,Premium,G,VS2,63.0,58.0,6.4,6.33,4.01,6048
20,0.54,Premium,G,VS2,60.0,59.0,5.42,5.22,3.19,1637
2999,0.33,Ideal,G,VVS1,61.9,55.0,4.45,4.5,2.77,858
