id,carat,cut,color,clarity,depth,table,x,y,z,price
25298,0.9,Good,G,SI2,63.7,62.0,6.01,6.07,3.85,3067
7461,1.51,Ideal,G,VS2,61.8,55.0,7.43,7.39,4.58,12626
4783,0.33,Ideal,F,VVS2,61.9,56.0,4.46,4.42,2.75,1040
4382,0.38,Premium,G,VS1,60.6,58.0,4.67,4.64,2.82,1069
18609,0.76,Ideal,E,VS2,61.5,56.0,5.89,5.92,3.63,3249
26047,1.03,Very Good,G,SI2,63.1,58.0,6.41,6.37,4.03,4060
14436,0.97,Ideal,H,SI2,61.6,55.0,6.37,6.32,3.91,3694
7643,0.71,Very Good,F,SI2,60.9,56.0,5.8,5.83,3.54,2036
6453,0.27,Premium,G,VS2,62.4,59.0,4.11,4.13,2.57,397
8810,0.68,Premium,G,VS2,61.7,57.0,5.67,5.65,3.49,2040
26711,1.23,Ideal,J,SI2,62.4,58.0,6.79,6.86,4.26,5158
22855,0.5,Very Good,E,VS2,61.3,58.0,5.06,5.12,3.12,1624
24361,0.34,Ideal,I,VS1,62.6,56.0,4.44,4.47,2.79,537
20919,1.52,Premium,F,SI2,62.3,59.0,7.37,7.33,4.58,8342
10619,0.9,Very Good,H,SI1,61.7,57.0,6.21,6.26,3.85,3772
14941,1.07,Premium,G,SI1,60.5,62.0,6.69,6.6,4.02,4949
12963,1.01,Premium,F,SI2,62.7,56.0,6.4,6.35,4.0,4197
7638,0.32,Premium,H,VS2,62.3,57.0,4.39,4.37,2.73,648
16034,1.0,Very Good,E,VS2,63.5,56.0,6.37,6.32,4.03,5633
10197,0.54,Premium,E,VS2,60.0,58.0,5.34,5.29,3.19,1709
6855,0.23,Ideal,G,VVS1,61.5,57.0,3.94,3.97,2.43,536
10620,0.7,Good,G,VS2,63.1,55.0,5.61,5.64,3.55,2633
11240,0.53,Ideal,F,VVS2,62.2,54.0,5.22,5.19,3.24,2290
1387,0.41,Very Good,D,SI2,63.8,57.0,4.71,4.73,3.01,727
23868,0.8,Ideal,I,VS2,62.6,54.0,5.93,5.96,3.72,2694
556,1.61,Ideal,I,VS2,62.5,57.0,7.49,7.43,4.66,10098
16705,2.01,Very Good,I,VS2,62.3,59.0,8.02,8.1,5.02,15965
3096,0.3,Very Good,G,SI1,59.5,63.0,4.29,4.32,2.56,447
3286,0.55,Premium,E,SI1,61.0,61.0,5.3,5.25,3.22,1668
9931,0.25,Very Good,E,VS2,59.7,61.0,4.08,4.1,2.44,409
9167,1.02,Ideal,E,VS1,60.1,57.0,6.52,6.59,3.94,8096
17455,0.4,Ideal,E,VS2,62.0,57.0,4.7,4.66,2.9,975
7848,1.01,Premium,F,VS1,61.4,60.0,6.45,6.39,3.94,7792
1314,0.33,Ideal,G,VVS1,60.9,56.7,4.47,4.49,2.73,806
11096,0.32,Ideal,G,VVS2,61.8,55.0,4.43,4.41,2.73,936
7451,0.4,Very Good,J,VS1,62.1,57.0,4.69,4.72,2.92,606
23465,0.51,Premium,F,VVS1,62.6,57.0,5.1,5.06,3.18,2341
14707,0.32,Ideal,E,VVS1,,57.0,4.42,4.45,2.72,890
11246,0.56,Ideal,F,VS2,61.3,54.0,5.34,5.37,3.28,1723
9632,1.01,Premium,G,SI2,60.1,58.0,6.54,6.39,3.89,3173
5073,0.36,Very Good,E,VS2,62.9,56.0,4.52,4.54,2.85,631
19513,0.38,Ideal,H,VS1,62.2,53.7,4.63,4.68,2.9,768
5276,1.24,Premium,J,VS2,61.8,57.6,6.84,6.88,4.24,5265
19931,0.31,Ideal,E,VVS2,60.8,57.0,4.36,4.39,2.66,816
19280,1.35,Ideal,J,SI1,61.9,56.0,7.1,7.08,4.39,6124
22035,0.41,Very Good,F,VVS1,61.4,58.0,4.76,4.78,2.93,1122
22647,0.59,Good,G,VS1,60.4,61.2,5.38,5.43,3.26,1910
24492,0.5,Very Good,D,VS2,63.2,60.0,5.04,5.02,3.18,1632
1858,1.14,Ideal,I,SI2,62.1,55.0,6.71,6.72,4.17,4276
19798,0.54,Very Good,G,SI1,63.2,58.0,5.15,5.16,3.26,1392
26287,0.54,Very Good,D,VS2,60.5,59.0,5.24,5.28,3.18,1885
10307,1.07,Premium,G,VS2,62.1,58.0,6.59,6.55,4.08,6471
2766,1.1,Ideal,G,VVS2,62.0,56.0,6.68,6.64,4.13,8932
1542,0.23,Fair,G,VVS2,61.4,66.0,3.87,3.91,2.39,369
7263,0.91,Very Good,D,SI2,63.9,56.0,6.06,6.09,3.88,3837
8435,1.01,Ideal,G,VS2,61.0,56.0,6.47,6.51,3.96,6734
23418,0.4,Ideal,H,VVS2,60.8,55.0,4.82,4.79,2.92,1125
23727,0.23,Very Good,F,VS1,60.9,57.0,3.96,3.99,2.42,357
9476,1.53,Ideal,I,VS2,62.3,57.0,7.3,7.35,4.56,9189
19285,1.29,Premium,I,VS2,62.2,57.0,7.01,6.97,4.35,6279
20392,1.51,Premium,G,VS1,62.5,58.0,7.27,7.23,4.53,13811
8564,1.04,Premium,F,SI1,62.5,60.0,6.46,6.43,4.03,5724
3772,0.62,Premium,E,VS1,62.2,58.0,5.41,5.46,3.38,2196
13461,1.01,Fair,F,SI2,60.1,66.0,6.44,6.41,3.86,3597
17494,0.8,Ideal,G,SI2,62.2,56.0,5.95,5.91,3.69,2749
4656,1.52,Good,J,SI1,63.6,60.0,7.25,7.21,4.6,7022
24185,0.34,Ideal,G,VS2,61.5,57.0,4.47,4.51,2.76,596
11435,1.5,Good,F,I1,60.6,62.0,7.22,7.24,4.38,5313
25105,0.7,Ideal,H,VVS1,60.3,56.0,5.77,5.82,3.49,3524
8267,0.31,Ideal,I,SI2,62.0,54.1,4.32,4.35,2.69,372
13390,0.31,Ideal,H,VS2,62.1,55.0,4.34,4.36,2.7,513
9127,0.53,Ideal,D,SI1,62.2,56.0,5.19,5.23,3.24,1631
12099,0.55,Very Good,I,SI1,63.6,57.0,5.15,5.19,3.29,1149
11724,1.0,Premium,F,VS2,,55.0,6.38,6.35,4.0,5864
22007,0.61,Very Good,D,SI1,58.5,58.0,5.54,5.64,3.27,1828
9097,1.5,Very Good,H,VVS1,60.9,61.0,7.36,7.39,4.49,11688
1738,1.06,Ideal,D,SI2,62.3,55.0,6.5,6.54,4.06,5159
23766,0.31,Premium,E,VVS1,61.5,58.0,4.37,4.35,2.68,988
562,0.91,Ideal,J,VS1,61.9,56.0,6.19,6.22,3.85,3863
15358,1.0,Ideal,F,SI1,63.0,56.0,6.41,6.38,4.03,5656
3346,0.31,Premium,H,VS1,59.9,59.0,4.38,4.4,2.63,544
11493,1.0,Very Good,G,VVS2,61.6,61.0,6.35,6.38,3.92,7623
9355,0.31,Ideal,G,VS1,61.3,56.4,4.36,4.39,2.69,652
9629,1.26,Very Good,G,SI1,63.3,58.0,6.88,6.84,4.34,7910
8315,1.01,Ideal,F,VS1,63.2,56.0,6.35,6.41,4.03,7209
19511,0.31,Ideal,G,SI1,61.7,54.0,4.38,4.4,2.71,446
9720,0.92,Good,F,SI1,64.0,56.0,6.12,6.17,3.93,4326
21228,0.71,Premium,J,SI2,60.7,59.0,5.75,5.71,3.48,1609
25322,0.55,Ideal,G,VVS2,62.3,53.0,5.27,5.29,3.29,1799
59,0.5,Good,E,VS2,64.9,59.0,4.89,4.94,3.19,1389
15154,0.82,Good,E,SI2,61.8,56.0,5.95,5.99,3.69,3050
3202,0.5,Ideal,D,SI2,62.4,56.0,5.1,5.06,3.17,1332
21591,0.55,Premium,E,VS2,59.1,60.0,5.35,5.31,3.15,1664
18034,1.07,Good,H,VS2,63.8,57.0,6.54,6.47,4.15,5758
2511,1.14,Ideal,J,SI2,61.5,57.0,6.73,6.77,4.15,4212
9829,0.24,Good,E,VVS1,63.8,56.0,3.95,3.98,2.53,499
17323,0.77,Ideal,I,SI1,61.7,56.0,5.89,5.91,3.64,2382
26300,0.3,Premium,G,VVS2,60.8,58.0,4.34,4.38,2.65,684
20042,1.07,Premium,G,VS1,61.4,56.0,6.65,6.61,4.07,6076
20580,1.01,Premium,H,SI1,59.8,60.0,6.48,6.52,3.89,4559
11760,0.8,Very Good,H,VS2,62.8,57.0,5.87,5.91,3.7,2808
16139,1.08,Ideal,H,SI1,62.2,57.0,6.6,6.56,4.09,4413
10175,1.06,Ideal,H,SI2,62.8,57.0,6.57,6.49,4.1,4452
13547,0.35,Ideal,E,SI2,61.4,56.0,4.51,4.55,2.78,491
21824,0.78,Premium,E,VS2,62.8,60.0,5.86,5.79,3.66,3494
5994,1.07,Ideal,G,SI2,62.4,57.0,6.56,6.58,4.1,4419
26037,0.52,Very Good,F,SI1,62.3,55.0,5.14,5.17,3.21,1227
25676,1.0,Fair,I,SI1,56.4,61.0,6.58,6.55,3.7,3920
26869,0.41,Ideal,F,SI1,62.7,57.0,4.74,4.7,2.96,969
2073,0.3,Premium,E,VS2,59.9,59.0,4.38,4.33,2.61,844
12123,0.31,Good,G,VS2,63.1,56.0,4.31,4.37,2.74,544
26152,0.4,Premium,E,SI1,62.2,62.0,4.69,4.66,2.91,882
5823,0.36,Ideal,I,VS2,61.8,55.0,4.61,4.58,2.84,648
25461,0.57,Ideal,D,SI1,61.0,57.0,5.34,5.31,3.25,1847
13336,0.57,Very Good,G,SI2,60.5,56.0,5.41,5.44,3.28,1171
16880,0.7,Fair,I,SI1,62.0,67.0,5.54,5.5,3.42,1848
3514,0.43,Premium,G,IF,61.0,58.0,4.82,4.88,2.96,1433
23861,0.31,Ideal,E,VVS2,61.4,56.0,4.36,4.4,2.69,766
26099,0.58,Premium,E,SI1,60.6,56.0,5.42,5.38,3.27,1949
16270,0.46,Very Good,J,VS1,62.5,58.0,4.87,4.92,3.06,874
20024,0.9,Ideal,D,SI2,60.8,56.0,6.24,6.26,3.8,4241
16344,2.02,Very Good,H,SI2,62.3,58.0,7.97,8.04,4.99,15064
17151,1.21,Ideal,H,SI2,62.6,56.0,6.84,6.77,4.26,5624
3783,1.51,Very Good,G,VS1,62.9,58.0,7.32,7.41,4.63,13378
22896,0.38,Ideal,F,VS2,62.0,56.0,4.63,4.66,2.88,800
9337,1.5,Premium,D,SI1,,59.0,7.44,7.39,4.49,11489
22763,0.7,Very Good,F,SI2,63.4,58.0,5.62,5.58,3.55,1883
25470,0.43,Premium,D,SI1,60.1,58.0,4.93,4.89,2.95,1064
10703,1.22,Very Good,G,SI1,62.4,57.0,6.75,6.8,4.23,6704
2861,0.75,Ideal,H,SI1,62.1,57.0,5.82,5.78,3.6,2165
1222,0.51,Ideal,G,VVS1,60.4,57.0,5.2,5.22,3.15,1933
20731,0.38,Ideal,F,VVS2,61.0,57.0,4.69,4.72,2.87,1117
4865,0.31,Premium,H,VVS2,60.6,60.0,4.34,4.38,2.64,625
13281,0.3,Good,F,IF,64.3,53.0,4.22,4.27,2.73,780
19387,1.1,Ideal,F,SI1,61.4,55.0,6.65,6.68,4.09,6146
6086,0.31,Ideal,D,VS2,62.2,56.0,4.32,4.36,2.7,734
12547,0.32,Premium,E,SI1,60.2,60.0,4.39,4.44,2.66,561
15270,1.01,Very Good,H,VVS1,60.6,56.0,6.5,6.53,3.95,6733
4925,0.99,Fair,J,SI1,58.0,67.0,6.57,6.5,3.79,2949
4533,0.88,Very Good,I,VS1,63.3,55.0,6.11,6.06,3.85,2996
1673,0.41,Ideal,E,VS1,61.8,57.0,4.79,4.76,2.95,1153
20609,0.36,Ideal,F,VS1,61.3,54.0,4.63,4.65,2.84,803
25424,2.28,Ideal,I,SI2,62.9,57.0,8.41,8.34,5.27,16187
4056,0.71,Very Good,D,SI2,59.6,63.0,5.8,5.71,3.44,1758
22873,0.41,Very Good,H,VVS1,61.4,60.0,4.73,4.78,2.92,1043
24151,1.0,Very Good,F,SI1,61.0,60.0,6.38,6.43,3.91,5804
10001,1.2,Ideal,I,SI2,63.0,57.0,6.77,6.7,4.24,4596
20842,0.32,Ideal,H,VS2,61.7,57.0,4.38,4.4,2.71,529
11954,0.52,Ideal,D,SI2,62.5,56.0,5.12,5.08,3.19,1385
26668,1.01,Good,F,VS2,60.6,62.0,6.52,6.49,3.94,6332
10238,1.12,Ideal,F,VS2,61.8,55.0,6.63,6.67,4.11,9138
21743,0.5,Premium,E,VS2,60.5,60.0,5.13,5.09,3.09,1699
10256,0.32,Ideal,D,VS2,62.5,56.0,4.38,4.45,2.76,758
13306,0.3,Premium,I,VS1,62.9,59.0,4.3,4.22,2.68,608
9488,0.77,Ideal,E,SI2,62.1,56.0,5.84,5.86,3.63,2753
20344,0.81,Premium,G,VS1,62.3,56.0,5.95,5.89,3.69,3266
12880,2.0,Premium,H,SI2,62.5,58.0,8.14,8.03,5.05,12940
24680,0.37,Ideal,F,VS1,61.0,55.0,4.66,4.69,2.85,703
4318,0.72,Ideal,F,VVS1,62.0,56.0,5.73,5.75,3.56,4252
9981,1.5,Very Good,E,SI2,62.1,59.0,7.26,7.33,4.53,9548
5520,1.7,Very Good,G,VS2,61.9,55.0,7.64,7.68,4.74,18107
859,0.3,Ideal,F,VS2,61.8,56.0,4.3,4.31,2.66,605
22644,1.52,Good,F,VS2,,59.0,7.58,7.5,4.36,12283
5973,1.02,Premium,F,SI2,,58.0,6.49,6.42,3.97,4541
7876,1.5,Very Good,I,VS2,60.5,60.0,7.31,7.4,4.45,9354
596,0.74,Premium,D,SI1,60.6,60.0,5.88,5.84,3.55,2655
8805,0.59,Ideal,G,SI1,61.8,56.0,5.37,5.39,3.32,1718
9187,0.9,Good,D,SI1,63.9,57.0,6.1,6.04,3.88,3689
10971,0.71,Premium,G,SI2,60.6,59.0,5.78,5.74,3.49,2147
9747,1.2,Very Good,H,SI2,62.0,58.0,6.73,6.79,4.19,5352
14353,0.4,Ideal,F,VVS1,61.7,57.0,4.72,4.75,2.92,1128
24608,1.01,Good,H,VS2,60.8,61.0,6.43,6.5,3.93,5229
1952,0.31,Ideal,F,VS2,62.3,55.0,4.33,4.3,2.69,802
9121,1.09,Very Good,G,VS1,59.7,63.0,6.74,6.65,4.0,6570
21502,0.3,Ideal,F,VS2,61.6,57.0,4.33,4.3,2.66,776
25829,1.98,Fair,H,VS1,58.3,69.0,8.28,8.17,4.8,12923
18842,0.71,Ideal,E,SI2,59.5,57.0,5.87,5.82,3.48,2511
7911,0.7,Very Good,E,SI1,59.6,63.0,5.72,5.65,3.39,2396
14782,1.0,Ideal,D,SI1,60.6,56.0,6.54,6.5,3.95,5880
7831,1.0,Fair,H,SI2,67.8,53.0,6.08,6.02,4.1,2530
2514,0.9,Fair,H,VS2,64.6,55.0,6.07,6.0,3.9,3538
6733,0.7,Ideal,D,VS2,61.0,57.0,5.76,5.74,3.51,2859
5560,0.71,Ideal,I,VVS2,61.4,58.0,5.7,5.76,3.52,2559
26759,1.01,Ideal,J,SI1,62.9,56.0,6.4,6.35,4.01,3818
7861,1.03,Ideal,F,SI1,62.8,56.0,6.38,6.46,4.03,5356
11028,0.3,Premium,E,VVS2,61.8,58.0,4.29,4.26,2.64,1013
4701,0.7,Premium,D,SI2,58.6,60.0,5.89,5.78,3.42,1848
2234,2.01,Fair,E,SI2,62.1,66.0,7.99,7.92,4.94,14948
24644,1.09,Ideal,G,VS2,62.3,57.0,6.6,6.57,4.1,6480
17561,0.39,Very Good,F,VS2,58.4,62.0,4.76,4.79,2.79,821
16161,1.5,Ideal,E,SI1,62.0,55.0,7.4,7.32,4.56,11489
15093,0.27,Very Good,F,VVS1,62.0,55.0,4.16,4.16,2.59,591
11927,0.32,Very Good,I,VVS2,63.0,57.0,4.33,4.37,2.74,561
22452,0.61,Ideal,F,VS1,62.3,55.0,5.46,5.49,3.41,2366
9216,1.23,Ideal,G,VS1,62.0,57.0,6.83,6.87,4.25,9863
20019,0.96,Good,F,VS2,63.7,54.0,6.24,6.19,3.96,3871
19920,0.33,Ideal,E,VS2,61.0,57.0,4.46,4.43,2.71,928
5425,2.11,Ideal,J,VS1,61.8,56.2,8.2,8.23,5.07,15766
13266,1.54,Very Good,I,VS2,62.0,58.0,7.38,7.43,4.59,8537
15568,0.41,Very Good,G,VVS2,61.9,54.0,4.77,4.82,2.96,932
12502,0.96,Very Good,H,SI1,63.1,58.0,6.2,6.25,3.93,4064
7493,0.38,Ideal,E,VS2,61.5,55.0,4.67,4.7,2.88,813
22426,0.7,Ideal,D,SI2,62.6,57.0,5.63,5.68,3.54,2373
8996,1.6,Premium,G,VVS1,61.5,58.0,7.48,7.58,4.63,17204
1551,0.75,Very Good,E,SI1,60.2,60.0,5.89,5.93,3.56,2968
17394,0.91,Very Good,E,SI1,63.1,58.0,6.17,6.12,3.88,4434
14843,0.7,Very Good,E,SI1,62.7,59.0,5.63,5.67,3.54,2753
10930,0.91,Good,D,SI2,64.1,62.0,6.01,6.06,3.87,3408
24213,0.41,Ideal,E,VVS2,62.3,56.0,4.78,4.75,2.97,1243
5096,0.35,Ideal,D,SI1,61.6,55.0,4.56,4.53,2.8,827
17033,0.51,Ideal,F,SI1,61.9,56.0,5.11,5.16,3.18,1346
3244,1.03,Good,F,VS2,63.9,59.0,6.35,6.38,4.07,6543
11055,1.71,Ideal,J,VVS2,,59.0,7.65,7.68,4.72,10945
728,1.51,Premium,E,SI1,58.6,62.0,7.58,7.53,4.43,12655
16126,0.31,Ideal,G,SI1,61.6,55.0,4.34,4.37,2.68,563
14592,1.02,Very Good,H,SI2,63.1,59.0,6.43,6.37,4.04,4284
9134,1.0,Fair,F,SI1,66.4,57.0,6.21,6.14,4.1,4256
8170,1.0,Premium,F,SI1,61.2,58.0,6.44,6.4,3.93,5292
332,0.7,Ideal,H,VS2,62.4,58.0,5.67,5.71,3.55,2429
7028,1.22,Premium,I,SI2,62.3,58.0,6.8,6.85,4.25,4831
13810,1.22,Very Good,H,I1,61.6,56.0,6.8,6.87,4.21,3663
212,0.41,Ideal,G,VS1,61.9,57.0,4.81,4.76,2.96,961
25800,0.5,Good,D,SI1,64.1,56.0,5.03,4.98,3.21,1235
2264,0.7,Good,G,VS2,64.3,56.0,5.51,5.58,3.57,2488
6344,0.76,Very Good,E,VS2,63.0,59.0,5.76,5.79,3.64,3162
25346,0.54,Ideal,I,VVS1,62.7,57.0,5.22,5.14,3.25,1681
18166,0.32,Premium,G,VVS1,61.9,58.0,4.39,4.36,2.71,1080
11368,1.32,Ideal,D,VVS2,59.3,59.0,7.16,7.23,4.27,15802
3544,0.42,Premium,E,SI1,61.6,59.0,4.85,4.83,2.98,992
1439,0.64,Premium,E,VS2,61.6,62.0,5.48,5.46,3.37,1926
10708,0.37,Premium,E,VVS2,59.6,60.0,4.75,4.68,2.81,971
16252,0.4,Premium,E,SI1,62.0,55.0,4.74,4.68,2.92,945
26612,1.11,Ideal,G,SI1,61.9,57.0,6.63,6.66,4.11,5408
4793,0.71,Very Good,E,VS1,62.1,57.0,5.67,5.69,3.53,3009
9421,0.74,Premium,D,SI2,61.8,59.0,5.85,5.83,3.61,2291
23962,1.32,Premium,I,SI1,62.2,58.0,7.04,6.99,4.36,6283
26525,0.55,Ideal,F,VS2,62.7,55.0,5.26,5.24,3.29,1698
21227,1.16,Premium,E,SI1,61.3,60.0,6.7,6.64,4.09,6366
6476,0.71,Ideal,F,VS2,61.5,55.0,5.74,5.77,3.54,3516
9507,0.59,Very Good,I,VS2,60.3,59.0,5.41,5.43,3.27,1445
921,1.03,Ideal,G,VVS1,,56.0,6.5,6.54,4.04,8248
12172,1.04,Very Good,F,VS2,59.0,57.0,6.64,6.69,3.93,6405
16397,2.01,Ideal,I,SI1,61.4,57.0,8.13,8.19,5.01,16562
4869,2.02,Very Good,I,VS2,63.2,53.0,8.09,8.18,5.14,16179
819,0.3,Premium,H,SI1,59.3,59.0,4.36,4.38,2.59,421
15873,0.35,Ideal,F,VVS1,61.3,55.0,4.55,4.58,2.8,1096
10977,0.57,Ideal,H,VS1,61.3,56.0,5.36,5.38,3.29,1554
9897,0.53,Ideal,G,VVS1,61.8,56.0,5.19,5.24,3.22,1956
454,1.71,Premium,G,SI1,60.6,58.0,7.79,7.75,4.71,13666
9242,0.34,Good,G,VVS2,58.0,61.0,4.56,4.58,2.65,826
9849,0.3,Ideal,D,VS2,61.4,55.0,4.32,4.34,2.66,710
3458,0.68,Very Good,E,SI1,58.2,60.0,5.75,5.79,3.36,1918
26271,0.66,Premium,E,SI1,61.1,56.0,5.68,5.62,3.45,1708
24700,1.01,Ideal,J,SI2,61.9,55.3,6.43,6.5,4.01,4099
23967,0.39,Ideal,F,VVS1,62.3,55.0,4.67,4.7,2.92,1124
25164,1.25,Very Good,G,VS1,60.7,56.0,6.93,7.01,4.23,9116
23241,0.36,Ideal,H,VS2,62.0,55.0,4.58,4.63,2.86,599
941,1.02,Premium,G,SI2,62.5,59.0,6.37,6.42,4.0,4291
2740,0.3,Ideal,G,IF,60.9,57.0,4.29,4.32,2.62,895
11797,0.42,Ideal,G,IF,61.5,56.0,4.84,4.85,2.98,1289
4197,0.3,Ideal,H,SI1,62.4,53.7,4.29,4.31,2.68,442
21606,2.01,Ideal,H,SI1,62.1,55.0,8.12,8.07,5.03,18295
21580,0.47,Ideal,H,VS2,62.7,55.0,5.08,4.95,3.15,1058
26351,2.08,Very Good,H,SI2,59.0,59.0,8.37,8.41,4.95,15696
4072,0.54,Ideal,G,SI1,61.7,55.0,5.24,5.27,3.24,1187
17785,0.33,Ideal,F,VS1,62.1,55.0,4.43,4.46,2.76,738
23427,0.33,Ideal,E,VS2,62.3,57.0,4.43,4.37,2.74,928
8223,2.01,Premium,I,VS2,60.5,60.0,8.15,8.17,4.94,16626
8124,2.02,Very Good,I,SI1,60.4,58.0,8.2,8.16,4.94,17357
6364,1.66,Premium,D,SI1,62.0,59.0,7.55,7.6,4.7,14224
14451,1.05,Premium,D,SI2,58.9,58.0,6.74,6.67,3.95,5134
5797,0.4,Ideal,H,VVS1,62.0,54.0,4.76,4.72,2.94,1088
3678,0.73,Ideal,G,SI1,62.1,56.0,5.74,5.79,3.58,2654
8865,0.39,Very Good,F,VVS2,58.2,62.0,4.77,4.82,2.79,1117
25108,1.5,Good,G,VS1,63.8,58.0,7.21,7.12,4.57,13720
23281,0.75,Ideal,E,VS1,61.8,55.0,5.85,5.87,3.62,3086
20281,0.52,Ideal,I,SI1,61.8,54.0,5.17,5.19,3.2,950
5189,0.79,Good,J,VS2,57.6,59.0,6.13,6.06,3.51,2048
17493,0.83,Ideal,F,SI2,62.3,55.0,6.02,6.05,3.76,2790
16777,1.51,Premium,G,VS2,62.5,59.0,7.34,7.28,4.57,12872
10309,0.51,Good,F,VVS2,62.4,63.0,5.05,5.08,3.16,2195
2263,0.41,Very Good,D,VVS1,61.9,60.0,4.71,4.75,2.93,1376
22107,0.87,Very Good,D,SI1,60.2,60.0,6.12,6.17,3.7,3664
21188,0.33,Premium,E,VS2,60.7,58.0,4.47,4.49,2.72,723
13187,0.31,Premium,G,SI1,62.1,58.0,4.36,4.33,2.7,593
1780,0.5,Ideal,E,SI1,60.1,57.0,5.14,5.27,3.13,1410
2554,0.75,Good,E,SI1,58.3,60.0,5.94,5.99,3.48,2923
26843,0.63,Fair,H,VS1,57.3,62.5,5.65,5.7,3.25,1760
2687,0.73,Ideal,E,SI1,61.8,56.0,5.77,5.81,3.58,2728
1041,0.37,Premium,D,SI1,61.9,59.0,4.65,4.62,2.87,874
25251,0.38,Very Good,D,SI2,62.1,55.0,4.62,4.65,2.88,633
17948,0.31,Premium,I,VS1,62.3,59.0,4.29,4.35,2.69,489
16940,1.03,Ideal,D,SI2,61.8,56.0,6.51,6.46,4.01,4764
3072,0.3,Ideal,E,VS2,61.5,56.0,4.33,4.29,2.65,844
7530,2.31,Premium,J,VS1,62.3,61.0,8.55,8.43,5.29,17451
19428,0.31,Ideal,H,VVS1,62.2,54.0,4.36,4.39,2.72,707
17813,0.51,Ideal,E,SI2,62.7,53.0,5.12,5.09,3.2,1265
7767,0.38,Ideal,E,VS2,62.0,56.0,4.62,4.66,2.88,853
11046,0.91,Fair,E,SI1,65.0,62.0,6.09,6.04,3.94,4256
17801,0.57,Ideal,G,VVS2,60.7,55.0,5.34,5.36,3.25,2095
21315,1.12,Very Good,G,VVS1,58.9,60.0,6.78,6.91,4.03,8072
15683,0.4,Ideal,J,SI1,61.4,55.0,4.75,4.8,2.93,612
23582,1.5,Very Good,H,VS2,63.2,58.0,7.26,7.21,4.57,7484
15664,0.72,Good,D,SI2,64.1,57.0,5.64,5.71,3.64,2254
15129,1.11,Ideal,H,VVS2,61.4,57.0,6.67,6.63,4.08,6962
21942,1.57,Premium,I,VS2,62.2,58.0,7.43,7.35,4.59,7755
7962,0.26,Very Good,E,VVS1,61.8,59.0,4.11,4.14,2.55,539
7400,1.5,Fair,D,SI1,65.1,59.0,7.1,7.01,4.59,10374
25928,0.33,Good,H,VS2,63.8,55.0,4.44,4.4,2.82,668
23064,1.51,Premium,H,I1,60.9,56.0,7.38,7.26,4.46,4404
18955,1.23,Premium,H,SI2,62.1,61.0,6.86,6.79,4.24,5648
10304,2.07,Very Good,I,VS2,60.6,58.0,8.24,8.29,5.01,16378
25926,2.01,Ideal,H,SI2,62.5,53.9,8.04,8.07,5.04,14998
5840,0.3,Very Good,H,SI1,62.9,57.0,4.22,4.27,2.67,432
2025,2.0,Fair,I,SI2,67.7,57.0,7.88,7.64,5.26,10483
23762,0.46,Good,D,IF,58.6,59.0,5.06,5.11,2.98,2139
21930,0.41,Ideal,E,VVS1,61.3,55.0,4.8,4.76,2.93,1431
9020,0.33,Very Good,G,VVS1,61.8,55.0,4.44,4.48,2.76,795
10895,1.8,Ideal,H,VS1,62.3,56.0,7.79,7.76,4.84,15105
17398,1.51,Very Good,F,VVS2,58.0,65.0,7.58,7.62,4.41,16613
14832,2.06,Ideal,H,SI2,62.0,57.0,8.1,8.06,5.01,11040
29,0.31,Ideal,H,SI1,61.9,56.0,4.38,4.35,2.7,595
9719,0.34,Very Good,F,VS2,62.9,58.0,4.44,4.46,2.8,686
356,0.6,Premium,D,SI1,62.9,58.0,5.39,5.33,3.37,1799
3171,1.21,Very Good,I,SI1,62.1,56.0,6.76,6.92,4.25,5324
15384,1.54,Ideal,H,SI2,60.9,56.4,7.43,7.45,4.53,9452
17581,0.43,Ideal,H,SI1,62.5,57.0,4.84,4.79,3.01,919
17701,0.25,Very Good,D,VVS2,,56.0,4.0,4.03,2.52,548
19607,0.9,Very Good,H,SI2,61.7,60.0,6.17,6.24,3.83,3301
5644,1.2,Ideal,I,VS2,61.5,57.0,6.8,6.75,4.17,5880
18461,0.56,Ideal,E,VVS2,62.1,57.0,5.26,5.3,3.28,2622
3676,1.5,Fair,I,I1,71.3,58.0,6.85,6.81,4.87,4368
15451,0.41,Good,D,SI1,63.4,56.0,4.73,4.76,3.01,707
17349,2.63,Premium,J,I1,62.3,61.0,8.81,8.76,5.47,10628
13764,1.08,Premium,F,VS2,62.1,59.0,6.59,6.54,4.08,7637
6750,0.53,Ideal,H,VS1,61.6,55.0,5.2,5.22,3.21,1678
121,0.34,Ideal,H,IF,61.7,56.0,4.5,4.51,2.78,863
6795,1.52,Premium,J,SI1,60.4,59.0,7.44,7.39,4.48,5618
21264,0.81,Premium,D,SI2,61.7,58.0,5.97,5.93,3.67,2994
5580,1.01,Good,E,SI1,63.6,60.0,6.32,6.38,4.04,5132
13684,0.72,Fair,H,VVS2,56.5,68.0,6.03,5.89,3.37,2608
329,0.8,Very Good,E,VS1,62.4,54.0,5.98,5.94,3.72,4495
4711,0.32,Ideal,H,IF,61.6,55.0,4.41,4.42,2.72,814
2371,0.41,Very Good,I,VVS1,62.0,56.0,4.75,4.77,2.95,863
5523,0.52,Premium,G,VS1,62.4,59.0,5.16,5.13,3.21,1815
2545,1.08,Ideal,G,VS2,62.3,57.0,6.53,6.57,4.08,7295
